N_intento	Edad	Género	Movimientos
2	17	M	3,125,46,489
1	12	M	23456,1,,1323
2	17	M	,125,346,623
1	13	M	456,3,12,6138
2	17	M	1,25,346,448
1	12	M	23456,1,,474
12	17	M	6,235,14,416
1	13	M	456,3,12,1264
12	17	M	26,35,14,528
12	17	M	126,35,4,848
2	17	M	156,4,23,2671
2	17	M	,25,1346,449
2	17	M	2,5,1346,360
12	17	M	126,35,4,496
2	17	M	12,5,346,384
2	17	M	12,35,46,354
2	17	M	2,135,46,528
2	17	M	,135,246,424
12	17	M	26,35,14,872
2	17	M	1,35,246,369
2	17	M	1,235,46,329
12	17	M	6,235,14,1560
2	17	M	,1235,46,369
12	17	M	6,1235,4,1359
2	17	M	4,1235,6,360
2	17	M	156,24,3,2288
2	17	M	14,235,6,423
13	17	M	123456,,,128
2	17	M	14,35,26,296
13	17	M	23456,,1,455
2	17	M	4,35,126,400
13	17	M	3456,2,1,521
2	17	M	156,24,3,881
2	17	M	34,5,126,321
13	17	M	3456,12,,464
2	17	M	34,15,26,335
13	17	M	456,12,3,455
2	17	M	234,15,6,392
2	17	M	1234,5,6,338
2	17	M	1234,,56,359
13	17	M	1456,2,3,1417
2	17	M	234,1,56,376
13	17	M	1456,,23,488
2	12	M	23456,1,,1455
2	17	M	56,124,3,1386
2	17	M	34,1,256,304
13	17	M	456,,123,888
2	17	M	34,,1256,384
13	17	M	56,4,123,440
2	12	M	23456,1,,886
2	17	M	4,3,1256,344
2	17	M	356,124,,1515
2	17	M	14,3,256,328
13	17	M	156,4,23,1785
2	12	M	3456,1,2,687
1	12	M	23456,1,,199
2	17	M	14,23,56,336
2	17	M	4,123,56,271
2	12	M	3456,1,2,865
2	17	M	4,123,56,303
2	17	M	4,23,156,249
2	12	M	3456,1,2,1221
2	17	M	24,3,156,320
13	17	M	156,24,3,2792
2	17	M	356,24,1,1707
1	12	M	3456,1,2,1470
2	12	M	3456,1,2,1526
13	17	M	56,124,3,1047
2	17	M	356,24,1,1344
2	17	M	24,13,56,399
1	12	M	3456,1,2,1039
2	12	M	3456,1,2,902
13	17	M	356,124,,1481
2	17	M	4,13,256,1968
13	17	M	356,24,1,880
1	12	M	3456,1,2,1498
2	17	M	356,24,1,1646
2	17	M	14,3,256,360
2	16	F	123456,,,6
2	12	M	3456,1,2,415
2	17	M	14,23,56,255
2	16	F	123456,,,5
2	17	M	4,123,56,448
2	17	M	,123,456,663
13	17	M	356,24,1,3368
2	17	M	1,23,456,345
2	16	F	123456,,,4
2	17	M	1356,24,,2750
2	16	F	123456,,,3
14	17	M	23456,,1,528
2	17	M	1,3,2456,261
1	12	M	456,3,12,1086
14	17	M	3456,2,1,393
2	16	F	123456,,,4
2	17	M	,3,12456,520
2	17	M	1356,4,2,1619
14	17	M	3456,12,,841
2	17	M	1,3,2456,376
3	12	M	23456,1,,1023
14	17	M	456,12,3,728
2	17	M	1356,4,2,2027
2	17	M	1,3,2456,264
3	17	F	3456,,12,894113
14	17	M	1456,2,3,873
2	17	M	1,23,456,385
2	17	M	,23,1456,431
14	17	M	1456,,23,608
3	17	F	456,3,12,1801
2	17	M	2,3,1456,344
3	12	M	3456,1,2,2807
14	17	M	456,,123,752
2	17	M	2,3,1456,320
1	12	M	456,13,2,4733
3	17	F	456,3,12,1049
14	17	M	56,4,123,489
2	16	F	123456,,,3
2	17	M	2,3,1456,560
2	17	M	356,4,12,2499
3	12	M	3456,,12,1485
14	17	M	156,4,23,984
3	17	F	456,3,12,686
1	12	M	456,13,2,1420
2	17	M	12,3,456,527
3	17	F	456,3,12,450
3	12	M	456,3,12,848
2	17	M	12,,3456,481
2	17	M	56,34,12,1314
3	17	F	456,3,12,384
3	12	M	456,3,12,726
2	17	M	12,,3456,552
2	17	M	2,1,3456,744
14	17	M	56,14,23,952
3	17	F	456,3,12,1871
1	12	M	456,13,2,1944
14	17	M	256,14,3,792
2	17	M	,1,23456,1287
3	17	F	456,13,2,717
3	17	M	123456,,,552
3	12	M	456,13,2,767
3	17	F	456,13,2,648
14	17	M	1256,4,3,1936
3	12	M	2456,13,,1230
14	17	M	1256,34,,496
3	12	M	12456,3,,835
3	17	F	456,13,2,1334
2	17	M	156,34,2,1515
3	12	M	2456,3,1,855
14	17	M	256,134,,3296
3	17	F	456,13,2,633
1	12	M	456,13,2,869
3	17	F	1456,3,2,283
1	18	F	123456,,,32
3	12	M	2456,3,1,886
1	12	M	456,3,12,1129
2	17	M	156,34,2,2319
3	17	F	1456,23,,823
1	18	F	123456,,,16
14	17	M	56,134,2,2536
1	18	F	123456,,,9
3	12	M	2456,3,1,1737
3	17	F	456,23,1,1064
1	18	F	123456,,,13
1	12	M	456,3,12,2934
3	12	M	2456,3,1,910
3	17	F	456,23,1,921
3	17	M	123456,,,407
2	17	M	56,134,2,985
3	17	M	23456,1,,360
1	12	M	456,3,12,1016
3	17	F	456,23,1,800
3	17	M	23456,1,,430
14	17	M	156,34,2,6544
3	12	M	2456,3,1,1895
3	17	M	3456,1,2,839
14	17	M	156,234,,553
14	17	M	56,1234,,536
3	17	M	3456,,12,663
3	12	M	2456,13,,623
14	17	M	6,1234,5,737
3	17	F	456,23,1,979
1	18	F	123456,,,6
2	17	M	56,134,2,1003
3	17	M	3456,,12,1007
3	12	M	456,13,2,1024
1	18	F	123456,,,7
3	17	F	456,23,1,1540
3	17	M	456,3,12,743
3	12	M	456,13,2,1033
1	18	F	123456,,,7
2	17	M	256,134,,1325
1	18	F	123456,,,9
3	17	F	456,123,,535
1	18	F	123456,,,2
3	17	M	456,13,2,1439
3	12	M	456,3,12,766
3	17	F	56,123,4,824
6	15	M	,2345,16,1598
3	17	M	2456,13,,920
3	12	M	456,3,12,934
3	17	M	2456,3,1,791
2	12	M	23456,1,,1114
14	17	M	6,234,15,4527
3	17	F	56,123,4,1647
6	15	M	2,345,16,612
3	12	M	456,3,12,729
3	17	M	456,23,1,666
2	12	M	3456,1,2,987
14	17	M	26,34,15,1072
3	17	M	456,123,,770
3	12	M	3456,,12,688
6	15	M	12,345,6,818
3	17	M	56,123,4,1080
2	12	M	3456,,12,1157
14	17	M	126,34,5,720
3	12	M	3456,1,2,983
3	17	F	56,23,14,708
6	15	M	12,45,36,1164
2	12	M	456,3,12,885
14	17	M	126,4,35,1079
3	17	F	56,23,14,953
3	17	F	56,23,14,378
2	12	M	1456,3,2,1302
6	15	M	2,145,36,632
3	12	M	3456,1,2,929
6	15	M	,145,236,750
3	17	F	56,23,14,617
3	12	M	3456,1,2,983
3	17	F	56,23,14,762
2	12	M	1456,3,2,1546
6	15	M	,45,1236,651
3	12	M	3456,1,2,839
14	17	M	26,4,135,1344
3	17	F	56,123,4,560
3	17	F	156,23,4,326
2	12	M	456,13,2,1486
3	17	F	156,3,24,457
3	17	M	56,123,4,734
14	17	M	6,24,135,736
4	12	M	123456,,,207
3	17	M	156,23,4,694
3	17	F	156,3,24,953
2	12	M	2456,13,,1174
4	12	M	123456,,,198
3	17	M	156,23,4,105
3	17	F	156,3,24,845
4	12	M	23456,1,,759
2	12	M	12456,3,,941
14	17	M	16,24,35,2648
4	12	M	3456,1,2,862
3	17	M	156,3,24,1118
3	17	F	56,13,24,478
2	12	M	12456,,3,877
14	17	M	6,124,35,528
3	17	F	256,13,4,786
4	12	M	3456,1,2,1262
14	17	M	36,124,5,672
3	17	M	56,3,124,1151
2	12	M	2456,1,3,1209
3	17	F	1256,3,4,501
4	12	M	3456,,12,638
2	12	M	456,1,23,1189
3	17	F	1256,,34,1013
14	17	M	36,24,15,1600
3	17	M	356,,124,584
14	17	M	236,4,15,552
2	12	M	456,,123,1238
3	17	M	356,1,24,521
14	17	M	1236,4,5,720
3	17	M	2356,1,4,568
14	17	M	1236,4,5,1344
3	17	F	256,1,34,847
2	12	M	56,4,123,972
14	17	M	1236,,45,560
3	17	M	2356,,14,455
3	17	M	2356,,14,591
3	17	F	56,1,234,1615
2	12	M	156,4,23,796
3	17	M	356,2,14,593
3	17	F	56,1,234,1138
14	17	M	236,1,45,1832
3	17	M	356,12,4,816
2	12	M	156,4,23,2161
3	17	M	356,12,4,199
6	15	M	4,5,1236,2346
3	17	F	56,,1234,2576
3	17	M	56,12,34,991
2	12	M	156,24,3,769
14	17	M	36,1,245,2952
3	17	M	156,2,34,848
3	17	M	156,,234,705
3	17	F	6,5,1234,878
1	16	F	123456,,,34
14	17	M	36,,1245,1144
3	17	M	56,,1234,727
14	17	M	6,3,1245,744
1	16	F	123456,,,22
3	17	M	6,5,1234,479
1	16	F	123456,,,7
2	12	M	56,124,3,1084
1	16	F	123456,,,6
1	16	F	123456,,,5
14	17	M	6,13,245,1375
3	17	F	6,5,1234,413
1	16	F	123456,,,5
1	16	F	123456,,,6
14	17	M	26,13,45,680
2	12	M	56,124,3,961
3	17	M	16,5,234,990
14	17	M	26,13,45,497
3	17	F	6,5,1234,692
2	12	M	56,124,3,920
3	17	M	16,25,34,791
14	17	M	126,3,45,673
3	17	F	16,5,234,585
3	17	M	6,125,34,671
14	17	M	126,,345,695
1	16	F	123456,,,8
1	16	F	123456,,,5
2	12	M	56,24,13,1402
1	16	F	123456,,,6
3	17	F	16,25,34,1457
3	17	M	36,125,4,1631
1	16	F	123456,,,6
1	16	F	123456,,,5
3	17	F	16,25,34,761
1	16	F	123456,,,5
2	12	M	56,24,13,1009
14	17	M	26,1,345,3583
3	17	F	6,125,34,588
2	12	M	256,4,13,1011
3	17	F	36,125,4,705
14	17	M	6,1,2345,801
3	17	M	36,25,14,1070
1	16	F	123456,,,7
14	17	M	6,,12345,625
1	16	F	123456,,,4
3	17	F	36,125,4,971
14	17	M	,6,12345,816
3	17	F	36,125,4,831
1	16	F	123456,,,4
2	12	M	256,14,3,1610
3	17	M	236,5,14,838
3	17	F	6,125,34,671
14	17	M	,16,2345,2944
3	17	F	6,125,34,832
2	12	M	256,14,3,1236
3	17	M	1236,5,4,574
3	17	F	6,125,34,1178
14	17	M	2,16,345,641
3	17	M	1236,45,,511
3	17	F	6,25,134,366
2	12	M	56,14,23,1277
1	16	F	123456,,,5
1	17	M	23456,1,,623
14	17	M	12,6,345,592
3	17	M	236,45,1,847
1	17	M	3456,1,2,521
3	17	F	26,5,134,1655
14	17	M	12,36,45,624
3	17	M	36,245,1,583
3	17	F	126,5,34,996
1	17	M	3456,1,2,1292
2	12	M	56,4,123,775
3	17	F	126,35,4,492
1	17	M	3456,,12,430
6	16	F	123456,,,7
2	12	M	56,4,123,842
3	17	F	126,35,4,328
3	17	M	36,1245,,3182
14	17	M	2,36,145,2288
1	17	M	456,3,12,437
14	17	M	,236,145,561
3	17	M	6,1245,3,783
2	12	M	456,,123,1252
3	17	F	26,135,4,564
14	17	M	,1236,45,864
3	17	M	16,245,3,518
1	17	M	1456,3,2,795
3	17	F	26,135,4,2514
6	16	F	123456,,,11
3	17	M	16,45,23,447
14	17	M	4,1236,5,864
6	16	F	123456,,,5
2	12	M	456,1,23,1093
1	17	M	1456,23,,465
6	16	F	123456,,,5
3	17	F	6,135,24,847
6	16	F	123456,,,5
3	17	F	6,135,24,2280
14	17	M	4,236,15,1249
2	12	M	2456,1,3,755
1	17	M	456,123,,488
14	17	M	24,36,15,745
3	17	M	6,45,123,894
1	17	M	56,123,4,766
2	12	M	2456,1,3,1188
3	17	M	46,5,123,431
1	17	M	56,23,14,393
3	17	F	6,135,24,3193
3	17	M	46,15,23,408
14	17	M	124,36,5,1816
2	12	M	12456,,3,901
1	17	M	256,3,14,405
3	17	M	246,15,3,511
3	17	M	1246,5,3,415
2	12	M	12456,3,,851
3	17	F	16,35,24,527
1	17	M	1256,3,4,951
3	17	M	1246,35,,295
2	12	M	2456,13,,960
3	17	F	16,35,24,1125
6	15	M	4,15,236,1153
3	17	M	246,35,1,559
3	17	F	6,35,124,684
1	17	M	1256,,34,442
3	17	M	46,235,1,759
6	15	M	24,15,36,1351
3	17	F	36,5,124,344
3	17	M	46,235,1,327
3	17	F	136,5,24,583
1	17	M	256,1,34,669
6	15	M	124,5,36,522
3	17	M	46,1235,,431
3	17	M	46,1235,,1175
1	17	M	56,1,234,598
3	17	M	46,1235,,32
3	17	M	6,1235,4,887
14	17	M	24,36,15,816
1	17	M	56,,1234,398
3	17	F	136,5,24,2869
2	12	M	456,13,2,916
3	17	F	36,15,24,379
3	17	M	6,235,14,335
1	17	M	6,5,1234,574
15	17	M	23456,,1,768
3	17	M	26,35,14,335
3	17	F	236,15,4,1060
2	12	M	456,13,2,1570
15	17	M	3456,2,1,856
1	17	M	16,5,234,646
3	17	F	1236,5,4,554
15	17	M	3456,12,,504
2	12	M	1456,3,2,787
3	17	M	126,35,4,462
1	17	M	16,25,34,514
15	17	M	456,12,3,632
3	17	M	126,5,34,344
3	17	F	1236,5,4,679
3	17	M	26,15,34,433
1	17	M	6,125,34,577
3	17	F	1236,5,4,753
15	17	M	456,12,3,144
15	17	M	456,12,3,151
3	17	M	6,15,234,670
15	17	M	1456,2,3,648
1	17	M	36,125,4,766
15	17	M	1456,2,3,480
6	16	F	123456,,,6
6	16	F	123456,,,6
15	17	M	1456,,23,480
6	16	F	123456,,,6
1	17	M	36,25,14,431
6	16	F	123456,,,6
3	17	M	6,5,1234,551
7	15	M	23456,1,,660
6	16	F	123456,,,8
6	16	F	123456,,,4
15	17	M	456,,123,792
1	17	M	236,5,14,526
3	17	M	6,5,1234,1119
15	17	M	56,4,123,480
7	15	M	3456,1,2,1066
7	15	M	3456,1,2,2132
7	15	M	3456,,12,640
1	17	M	1236,5,4,718
3	17	M	16,5,234,831
15	17	M	56,14,23,2543
1	17	M	1236,45,,380
7	15	M	456,3,12,879
3	17	M	16,25,34,384
15	17	M	256,14,3,760
3	17	M	6,125,34,392
7	15	M	1456,3,2,700
15	17	M	1256,4,3,519
3	17	M	36,125,4,367
7	15	M	1456,23,,572
15	17	M	1256,34,,431
3	17	M	36,125,4,265
7	15	M	456,123,,513
3	17	M	36,25,14,296
15	17	M	256,134,,1159
3	17	M	36,125,4,279
15	17	M	56,134,2,688
7	15	M	56,123,4,1135
1	17	M	236,145,,645
1	17	M	36,145,2,731
4	17	M	23456,1,,561
4	17	M	3456,1,2,359
4	17	M	3456,1,2,32
1	17	M	36,45,12,717
4	17	M	3456,,12,280
4	17	M	456,3,12,351
1	17	M	6,345,12,620
7	15	M	56,23,14,630
4	17	M	456,13,2,495
1	17	M	16,345,2,825
7	15	M	256,3,14,562
4	17	M	2456,13,,766
7	15	M	1256,3,4,531
1	17	M	16,2345,,575
4	17	M	2456,3,1,511
7	15	M	1256,,34,492
4	17	M	456,23,1,537
1	17	M	6,12345,,465
4	17	M	456,123,,535
1	17	M	,12345,6,682
4	17	M	56,123,4,639
16	17	M	3456,2,1,800
4	17	M	56,23,14,455
16	17	M	3456,12,,656
16	17	M	456,12,3,600
4	17	M	256,3,14,485
16	17	M	1456,2,3,632
1	17	M	,2345,16,766
16	17	M	1456,,23,489
4	17	M	256,13,4,439
1	17	M	2,345,16,473
7	15	M	256,1,34,1242
4	17	M	56,13,24,671
16	17	M	456,,123,961
4	17	M	56,3,124,488
7	15	M	56,1,234,612
16	17	M	56,4,123,496
7	15	M	56,,1234,572
1	17	M	12,345,6,819
4	17	M	356,,124,414
16	17	M	56,14,23,1320
4	17	M	356,1,24,457
1	17	M	12,45,36,622
7	15	M	6,5,1234,1094
4	17	M	2356,1,4,520
16	17	M	256,14,3,1144
4	17	M	2356,,14,480
16	17	M	1256,4,3,553
16	17	M	1256,34,,440
4	17	M	356,2,14,415
16	17	M	256,34,1,641
4	17	M	356,12,4,554
1	17	M	2,145,36,1123
16	17	M	56,234,1,456
4	17	M	56,12,34,656
1	17	M	2,145,36,897
4	17	M	56,12,34,359
16	17	M	56,1234,,584
4	17	M	56,2,134,495
1	17	M	,145,236,597
16	17	M	6,1234,5,632
4	17	M	256,,134,360
1	17	M	,45,1236,561
4	17	M	256,1,34,399
4	17	M	56,1,234,487
1	17	M	4,5,1236,575
4	17	M	56,,1234,415
4	17	M	6,5,1234,504
1	17	M	4,15,236,656
4	17	M	6,15,234,472
16	17	M	16,234,5,1456
4	17	M	26,15,34,543
1	17	M	24,15,36,681
16	17	M	16,34,25,896
4	17	M	126,5,34,519
4	17	M	126,35,4,423
1	17	M	124,5,36,627
16	17	M	16,234,5,704
4	17	M	26,35,14,703
1	17	M	124,35,6,574
16	17	M	6,234,15,1576
4	17	M	6,235,14,1310
16	17	M	26,34,15,464
4	17	M	16,235,4,606
16	17	M	126,34,5,752
4	17	M	16,35,24,606
1	17	M	24,35,16,766
16	17	M	126,4,35,848
1	17	M	4,235,16,584
6	16	F	123456,,,4
1	17	M	4,1235,6,633
16	17	M	26,14,35,4288
16	17	M	6,14,235,784
16	17	M	6,4,1235,728
4	17	M	6,35,124,9776
4	17	M	36,5,124,462
4	17	M	36,15,24,368
4	17	M	236,15,4,478
17	17	M	23456,,1,631
17	17	M	3456,2,1,951
4	17	M	236,5,14,551
17	17	M	3456,12,,479
4	17	M	36,25,14,439
1	17	M	,1235,46,1938
17	17	M	456,12,3,519
7	16	F	123456,,,5
7	16	F	123456,,,3
7	16	F	123456,,,4
17	17	M	1456,2,3,783
17	17	M	1456,2,3,1632
4	17	M	36,125,4,2551
17	17	M	1456,,23,480
17	17	M	456,,123,592
4	17	M	6,125,34,880
17	17	M	56,4,123,424
4	17	M	16,25,34,487
4	17	M	16,5,234,448
7	16	F	123456,,,2
7	16	F	123456,,,4
17	17	M	56,14,23,4112
4	17	M	6,5,1234,2880
17	17	M	256,14,3,776
7	16	F	123456,,,5
17	17	M	1256,4,3,440
1	16	F	23456,1,,1054
17	17	M	1256,34,,400
1	16	F	23456,1,,829
17	17	M	256,34,1,696
17	17	M	56,234,1,600
4	17	M	16,5,234,663
1	16	F	23456,1,,1248
17	17	M	56,1234,,448
4	17	M	16,25,34,856
4	17	M	16,25,34,448
17	17	M	6,1234,5,1440
1	17	M	4,1235,6,705
1	16	F	23456,1,,791
4	17	M	6,125,34,471
4	17	M	36,125,4,546
1	16	F	3456,1,2,679
4	17	M	36,25,14,438
4	17	M	236,5,14,447
1	16	F	3456,1,2,1080
4	17	M	1236,5,4,472
4	17	M	1236,45,,393
1	16	F	3456,1,2,1129
4	17	M	236,45,1,721
17	17	M	16,234,5,8113
1	17	M	14,235,6,5792
4	17	M	36,245,1,1080
1	17	M	14,35,26,550
17	17	M	16,34,25,1473
4	17	M	36,1245,,295
1	16	F	3456,1,2,648
4	17	M	6,1245,3,552
1	17	M	14,35,26,575
1	16	F	3456,1,2,431
4	17	M	6,245,13,337
1	16	F	3456,1,2,152
1	17	M	4,35,126,660
7	15	M	16,5,234,1243
17	17	M	6,34,125,1424
17	17	M	36,4,125,480
4	17	M	26,45,13,351
1	17	M	34,5,126,454
7	15	M	16,25,34,681
1	16	F	3456,1,2,2247
1	17	M	34,15,26,406
17	17	M	36,14,25,632
4	17	M	26,145,3,311
7	15	M	6,125,34,1085
4	17	M	6,145,23,488
1	17	M	234,15,6,840
17	17	M	236,14,5,1296
4	17	M	6,45,123,376
7	15	M	36,125,4,770
17	17	M	1236,4,5,552
1	17	M	1234,5,6,776
1	16	F	3456,1,2,3344
17	17	M	1236,,45,592
1	16	F	3456,1,2,616
17	17	M	236,1,45,560
1	17	M	1234,,56,549
4	17	M	46,5,123,319
7	15	M	36,25,14,629
4	17	M	46,15,23,320
1	16	F	3456,1,2,1383
1	17	M	234,,156,955
7	15	M	236,5,14,464
17	17	M	36,1,245,2448
1	12	M	23456,,1,1304
4	17	M	246,15,3,286
1	17	M	34,2,156,395
7	15	M	1236,5,4,661
1	16	F	3456,1,2,1567
4	17	M	246,15,3,288
17	17	M	36,,1245,720
1	17	M	34,12,56,610
7	15	M	1236,45,,770
4	17	M	246,5,13,392
1	12	M	3456,2,1,1191
17	17	M	6,3,1245,416
4	17	M	46,25,13,350
1	17	M	4,12,356,753
4	17	M	46,125,3,368
1	16	F	3456,1,2,1047
1	12	M	3456,12,,1463
17	17	M	6,13,245,960
1	17	M	14,2,356,550
17	17	M	26,13,45,880
17	17	M	126,3,45,424
1	17	M	14,,2356,610
2	16	F	123456,,,279
2	16	F	123456,,,152
17	17	M	126,,345,624
4	17	M	46,125,3,1846
1	17	M	4,1,2356,512
2	16	F	123456,,,2536
1	12	M	3456,2,1,2423
4	17	M	46,25,13,304
1	17	M	24,1,356,551
17	17	M	26,1,345,592
4	17	M	46,25,13,295
1	17	M	124,,356,339
4	17	M	46,25,13,253
1	12	M	3456,2,1,1936
17	17	M	6,1,2345,728
4	17	M	46,125,3,655
1	17	M	124,3,56,290
17	17	M	6,,12345,479
17	17	M	,6,12345,464
1	17	M	24,13,56,489
7	15	M	236,145,,632
2	16	F	23456,,1,1911
1	17	M	4,13,256,441
1	15	F	123456,,,190
7	15	M	36,145,2,1253
1	17	M	4,3,1256,537
4	17	M	346,125,,648
7	15	M	36,45,12,622
4	17	M	346,125,,360
2	16	F	23456,,1,1656
17	17	M	,16,2345,4032
1	12	M	3456,2,1,2367
7	15	M	6,345,12,740
17	17	M	2,16,345,808
2	16	F	23456,,1,1616
7	15	M	16,345,2,818
17	17	M	12,6,345,600
5	17	M	23456,,1,806
2	17	M	23456,,1,669
1	12	M	3456,2,1,1431
2	16	F	3456,2,1,895
17	17	M	12,36,45,648
1	15	F	23456,1,,7301
7	15	M	16,2345,,632
5	17	M	3456,2,1,623
2	17	M	3456,2,1,271
5	17	M	3456,12,,447
2	16	F	3456,2,1,920
5	17	M	456,12,3,751
1	12	M	3456,2,1,1127
2	17	M	3456,12,,432
2	16	F	3456,2,1,831
7	15	M	6,12345,,2289
5	17	M	1456,2,3,503
1	15	F	123456,,,1800
5	17	M	1456,,23,480
2	17	M	456,12,3,634
1	12	M	3456,12,,2099
1	15	F	123456,,,20
5	17	M	456,,123,911
2	16	F	3456,2,1,2631
5	17	M	56,4,123,463
2	16	F	3456,2,1,159
1	15	F	123456,,,8
1	12	M	456,12,3,1576
2	17	M	1456,2,3,957
5	17	M	56,14,23,487
2	16	F	3456,2,1,1680
2	17	M	1456,,23,347
5	17	M	256,14,3,655
2	15	F	123456,,,5
2	17	M	456,,123,561
5	17	M	256,4,13,479
2	16	F	3456,2,1,1128
2	17	M	56,4,123,394
2	15	F	123456,,,5
17	17	M	12,36,45,12183
5	17	M	56,24,13,1919
2	17	M	156,4,23,645
2	16	F	3456,2,1,1686
7	15	M	,12345,6,1490
2	15	F	123456,,,3
5	17	M	56,124,3,543
1	15	F	23456,,1,2451
2	17	M	156,24,3,533
2	15	F	123456,,,3
1	15	F	23456,,1,3958
1	12	M	456,12,3,2616
5	17	M	356,124,,639
2	17	M	56,124,3,477
5	17	M	356,24,1,656
1	15	F	23456,,1,2287
17	17	M	2,136,45,3816
2	15	F	123456,,,4
1	15	F	23456,,1,3694
2	17	M	356,124,,675
17	17	M	,136,245,648
2	15	F	123456,,,2
5	17	M	2356,4,1,422
2	15	F	123456,,,5
17	17	M	,36,1245,600
2	15	F	123456,,,4
5	17	M	12356,4,,433
2	17	M	356,124,,475
5	17	M	12356,4,,1319
2	17	M	356,124,,132
17	17	M	3,6,1245,488
5	17	M	12356,,4,320
2	17	M	1356,24,,466
1	15	F	23456,,1,1514
2	15	F	123456,,,4
17	17	M	3,16,245,656
2	15	F	123456,,,3
5	17	M	2356,1,4,512
2	17	M	1356,4,2,431
5	17	M	2356,1,4,465
1	12	M	456,2,13,1872
2	15	F	123456,,,4
17	17	M	23,16,45,719
1	15	F	3456,2,1,758
17	17	M	123,6,45,440
5	17	M	356,1,24,792
2	17	M	356,4,12,824
5	17	M	356,,124,423
1	15	F	3456,2,1,1016
5	17	M	356,,124,559
1	12	M	2456,,13,1824
2	17	M	56,34,12,753
17	17	M	123,46,5,2896
5	17	M	56,3,124,560
1	15	F	3456,2,1,1766
5	17	M	56,13,24,376
2	17	M	156,34,2,685
5	17	M	256,13,4,393
2	17	M	156,234,,408
5	17	M	1256,3,4,440
3	15	F	123456,,,3
1	15	F	3456,2,1,737
5	17	M	1256,,34,384
2	17	M	56,1234,,429
17	17	M	23,46,15,1377
5	17	M	256,,134,384
2	17	M	6,1234,5,504
17	17	M	3,246,15,792
3	15	F	123456,,,3
1	12	M	456,2,13,1783
5	17	M	56,2,134,504
3	15	F	123456,,,4
5	17	M	156,2,34,991
5	17	M	156,,234,392
3	15	F	123456,,,3
1	15	F	3456,2,1,3088
1	12	M	456,12,3,2176
5	17	M	56,,1234,495
3	15	F	123456,,,3
5	17	M	6,5,1234,401
5	17	M	6,5,1234,423
3	15	F	123456,,,3
5	17	M	16,5,234,663
5	17	M	16,25,34,945
5	17	M	6,125,34,442
5	17	M	36,125,4,447
5	17	M	36,25,14,503
1	15	F	3456,2,1,3802
3	15	F	123456,,,3
5	17	M	236,5,14,438
3	15	F	123456,,,3
3	15	F	123456,,,3
2	17	M	16,234,5,501
5	17	M	1236,5,4,598
1	15	F	3456,2,1,1888
5	17	M	1236,45,,383
2	17	M	16,34,25,374
1	12	M	3456,12,,2559
1	17	F	123456,,,45
5	17	M	236,45,1,696
5	17	M	236,45,1,47
1	15	F	3456,2,1,4002
17	17	M	3,1246,5,577
2	17	M	6,34,125,628
1	17	F	123456,,,7
5	17	M	36,245,1,559
17	17	M	,1246,35,656
3	15	F	123456,,,11
2	17	M	36,4,125,597
5	17	M	36,1245,,374
1	17	F	123456,,,12
1	15	F	3456,2,1,3020
17	17	M	,246,135,1208
3	15	F	123456,,,3
5	17	M	6,1245,3,520
1	17	F	123456,,,8
3	15	F	123456,,,3
3	15	F	123456,,,3
5	17	M	16,245,3,335
1	17	F	123456,,,4
1	17	F	123456,,,8
2	17	M	36,14,25,729
5	17	M	16,45,23,391
3	15	F	123456,,,9
17	17	M	2,46,135,689
2	17	M	36,14,25,2418
2	17	M	236,14,5,683
5	17	M	6,45,123,465
17	17	M	12,46,35,1696
1	15	F	3456,12,,1245
2	17	M	1236,4,5,563
5	17	M	6,145,23,1095
5	17	M	26,145,3,535
3	15	F	123456,,,3
5	17	M	126,45,3,327
2	17	M	1236,,45,550
1	15	F	456,12,3,1103
5	17	M	126,345,,351
5	17	M	26,345,1,679
2	17	M	236,1,45,507
1	17	F	123456,,,8
5	17	M	6,2345,1,367
2	17	M	36,1,245,681
5	17	M	6,12345,,375
5	17	M	6,12345,,831
18	17	M	23456,,1,968
18	17	M	3456,2,1,737
2	17	M	36,,1245,549
5	17	M	,12345,6,567
18	17	M	3456,12,,561
2	17	M	6,3,1245,407
18	17	M	456,12,3,560
1	15	F	456,2,13,1365
5	17	M	1,2345,6,1301
18	17	M	1456,2,3,553
2	17	M	16,3,245,992
1	17	F	123456,,,6
18	17	M	1456,,23,440
1	17	F	123456,,,8
1	15	F	456,2,13,996
18	17	M	456,,123,768
1	17	F	123456,,,4
2	17	M	6,13,245,1649
5	17	M	1,345,26,1164
18	17	M	56,4,123,464
1	15	F	456,2,13,980
1	17	F	123456,,,5
1	17	F	123456,,,7
18	17	M	156,4,23,648
2	17	M	26,13,45,669
1	15	F	456,2,13,1293
5	17	M	,345,126,927
2	17	M	126,3,45,422
1	17	F	123456,,,5
5	17	M	3,45,126,695
2	17	M	126,,345,418
5	17	M	3,145,26,918
18	17	M	156,24,3,5320
2	17	M	26,1,345,362
5	17	M	23,145,6,835
2	17	M	6,1,2345,656
5	17	M	23,45,16,728
3	17	M	23456,1,,1818
2	17	M	6,,12345,429
5	17	M	3,245,16,631
1	17	F	123456,,,7
5	17	M	3,1245,6,431
1	17	F	123456,,,5
5	17	M	,1245,36,687
2	17	M	6,,12345,754
3	17	M	3456,1,2,1586
5	17	M	1,245,36,471
2	17	M	,6,12345,553
5	17	M	1,45,236,1127
3	17	M	3456,,12,1474
5	17	M	,45,1236,646
